"Voornaam","Jaar","Aantal"
"Loane","2011",7
"Loane","2014",6
"Loane","2017",6
"Loane","2000",5
"Loane","2001",5
"Loanne","2010",7
"Lobke","2002",28
"Lobke","2003",25
"Lobke","2004",26
"Lobke","2005",30
"Lobke","2006",27
"Lobke","2007",76
"Lobke","2008",74
"Lobke","2009",46
"Lobke","2010",55
"Lobke","2011",35
"Lobke","2012",35
"Lobke","2013",24
"Lobke","2014",31
"Lobke","2015",13
"Lobke","2016",14
"Lobke","2017",8
"Lobke","2018",8
"Lobke","2019",7
"Lobke","1995",9
"Lobke","1996",18
"Lobke","1997",16
"Lobke","1998",20
"Lobke","1999",13
"Lobke","2000",24
"Lobke","2001",18
"Loeka","2002",8
"Loeka","2003",7
"Loeka","2004",8
"Loeka","2005",9
"Loeka","2006",17
"Loeka","2007",13
"Loeka","2008",11
"Loeka","2009",10
"Loeka","2010",12
"Loeka","2011",7
"Loeka","2012",7
"Loeka","2013",7
"Loeka","2016",5
"Loeka","2018",9
"Loeka","1996",5
"Loeka","2001",5
"Loena","2003",11
"Loena","2005",10
"Loena","2006",8
"Loena","2007",6
"Loena","2008",6
"Loena","2009",13
"Loena","2010",8
"Loena","2012",8
"Loena","2014",6
"Loena","2016",7
"Loena","2019",11
"Loena","2001",8
"Loes","2002",14
"Loes","2003",23
"Loes","2004",19
"Loes","2005",22
"Loes","2006",28
"Loes","2007",32
"Loes","2008",39
"Loes","2009",42
"Loes","2010",44
"Loes","2011",50
"Loes","2012",51
"Loes","2013",59
"Loes","2014",45
"Loes","2015",46
"Loes","2016",47
"Loes","2017",35
"Loes","2018",46
"Loes","2019",44
"Loes","1995",31
"Loes","1996",39
"Loes","1997",28
"Loes","1998",17
"Loes","1999",18
"Loes","2000",21
"Loes","2001",16
"Logane","1997",5
"Lois","2004",6
"Lois","2006",5
"Lois","2009",5
"Lois","2012",6
"Lois","2013",8
"Lois","2014",9
"Lois","2017",15
"Lois","2018",11
"Lois","2019",6
"Lola","2002",171
"Lola","2003",207
"Lola","2004",198
"Lola","2005",214
"Lola","2006",280
"Lola","2007",216
"Lola","2008",225
"Lola","2009",262
"Lola","2010",274
"Lola","2011",246
"Lola","2012",223
"Lola","2013",185
"Lola","2014",174
"Lola","2015",175
"Lola","2016",131
"Lola","2017",149
"Lola","2018",116
"Lola","2019",125
"Lola","1995",56
"Lola","1996",58
"Lola","1997",75
"Lola","1998",64
"Lola","1999",99
"Lola","2000",100
"Lola","2001",136
"Lolita","2002",8
"Lolita","2003",12
"Lolita","2004",7
"Lolita","2005",6
"Lolita","2006",6
"Lolita","2007",5
"Lolita","2012",7
"Lolita","2013",6
"Lolita","1995",11
"Lolita","1996",9
"Lolita","1997",7
"Lolita","1998",11
"Lolita","1999",6
"Lolita","2000",13
"Lolita","2001",14
"Lona","2009",7
"Lona","2010",6
"Lona","2011",6
"Lona","2012",6
"Lona","2017",5
"Lona","2018",8
"Lone","2008",9
"Lone","2009",6
"Lone","2011",5
"Lone","2013",6
"Lone","2015",6
"Lone","2019",7
"Lonne","2007",6
"Lonne","2008",5
"Lonne","2009",6
"Lonne","2010",6
"Lonne","2011",7
"Lonne","2012",7
"Lonne","2015",5
"Lonne","2016",6
"Lonne","2017",5
"Lonne","2019",5
"Lonne","1998",5
"Lonneke","2006",5
"Lonneke","2001",5
"Lonore","2017",11
"Lonore","2018",17
"Loona","2010",5
"Loona","2012",10
"Loona","2013",5
"Lopke","2005",5
"Lopke","2008",6
"Lopke","2012",6
"Lora","2002",11
"Lora","2003",12
"Lora","2004",22
"Lora","2005",14
"Lora","2006",18
"Lora","2007",17
"Lora","2008",11
"Lora","2009",18
"Lora","2010",24
"Lora","2011",25
"Lora","2012",26
"Lora","2013",17
"Lora","2014",13
"Lora","2015",19
"Lora","2016",13
"Lora","2017",15
"Lora","2018",13
"Lora","2019",17
"Lora","1995",12
"Lora","1996",12
"Lora","1997",17
"Lora","1998",10
"Lora","1999",16
"Lora","2000",20
"Lora","2001",15
"Loralie","2009",5
"Loran","1998",5
"Loran","1999",6
"Loran","2001",7
"Lorane","2004",5
"Lorane","1998",5
"Lorane","2001",5
"Loranne","2004",8
"Loranne","2007",5
"Loranne","2008",5
"Loranne","1996",5
"Loranne","1997",6
"Loranne","2000",6
"Lore","2002",172
"Lore","2003",204
"Lore","2004",227
"Lore","2005",271
"Lore","2006",377
"Lore","2007",369
"Lore","2008",383
"Lore","2009",363
"Lore","2010",296
"Lore","2011",301
"Lore","2012",246
"Lore","2013",238
"Lore","2014",215
"Lore","2015",181
"Lore","2016",156
"Lore","2017",134
"Lore","2018",87
"Lore","2019",84
"Lore","1995",220
"Lore","1996",233
"Lore","1997",270
"Lore","1998",225
"Lore","1999",198
"Lore","2000",215
"Lore","2001",203
"Loreana","2011",5
"Loreana","2012",6
"Loreana","2018",6
"Loredana","2002",34
"Loredana","2003",35
"Loredana","2004",36
"Loredana","2005",23
"Loredana","2006",23
"Loredana","2007",22
"Loredana","2008",25
"Loredana","2009",17
"Loredana","2010",16
"Loredana","2011",18
"Loredana","2012",17
"Loredana","2013",22
"Loredana","2014",17
"Loredana","2015",8
"Loredana","2016",10
"Loredana","2017",8
"Loredana","2018",6
"Loredana","1995",29
"Loredana","1996",34
"Loredana","1997",22
"Loredana","1998",33
"Loredana","1999",30
"Loredana","2000",35
"Loredana","2001",46
"Lorelai","2010",5
"Lorelaï","2015",5
"Lorelei","2007",6
"Lorelei","2008",5
"Lorelei","2009",5
"Lorelei","2014",9
"Loreleï","2008",5
"Loren","2003",6
"Loren","2004",5
"Loren","2006",5
"Loren","2010",7
"Loren","2014",6
"Loren","2016",5
"Loren","1995",6
"Loren","1996",9
"Loren","1997",9
"Loren","1999",5
"Loren","2001",6
"Lorena","2002",39
"Lorena","2003",40
"Lorena","2004",29
"Lorena","2005",39
"Lorena","2006",37
"Lorena","2007",45
"Lorena","2008",54
"Lorena","2009",40
"Lorena","2010",52
"Lorena","2011",58
"Lorena","2012",54
"Lorena","2013",59
"Lorena","2014",57
"Lorena","2015",47
"Lorena","2016",40
"Lorena","2017",49
"Lorena","2018",37
"Lorena","2019",25
"Lorena","1995",30
"Lorena","1996",24
"Lorena","1997",19
"Lorena","1998",29
"Lorena","1999",28
"Lorena","2000",16
"Lorena","2001",20
"Lorenza","2010",6
"Lori","2004",7
"Lori","2005",8
"Lori","2006",5
"Lori","2010",6
"Lori","2012",9
"Lori","2013",9
"Lori","2014",8
"Lori","2015",8
"Lori","2017",13
"Lori","2018",8
"Lori","2019",6
"Lori","1995",9
"Lori","1996",15
"Lori","1997",13
"Lori","1998",13
"Lori","1999",11
"Lori","2000",6
"Lori","2001",6
"Loriana","2004",5
"Loriana","2007",7
"Loriana","2008",7
"Loriana","2009",10
"Loriana","2010",8
"Loriana","2011",13
"Loriana","2012",8
"Loriana","2013",6
"Loriana","2014",7
"Loriana","2015",6
"Loriana","2018",5
"Loriana","1995",5
"Loriana","1999",6
"Loriana","2001",5
"Loriane","2003",5
"Loriane","2006",7
"Loriane","2007",7
"Loriane","2008",9
"Loriane","2010",7
"Loriane","2012",7
"Loriane","1996",6
"Loriane","1998",10
"Loriane","2000",9
"Loriane","2001",7
"Lorie","2002",34
"Lorie","2003",23
"Lorie","2004",27
"Lorie","2005",17
"Lorie","2008",7
"Lorie","2010",5
"Lorie","2012",5
"Lorie","1995",7
"Lorie","1996",12
"Lorie","1997",7
"Lorie","1998",7
"Lorie","1999",11
"Lorie","2000",9
"Lorie","2001",18
"Lorien","2005",5
"Lorien","2006",5
"Lorien","2009",5
"Lorien","2013",5
"Lorien","2014",5
"Lorien","1995",6
"Lorien","1997",5
"Lorin","2006",9
"Lorin","2008",6
"Lorin","2011",6
"Lorin","2012",5
"Lorin","2013",12
"Lorin","2017",8
"Lorinda","1995",6
"Lorine","2002",12
"Lorine","2003",13
"Lorine","2004",11
"Lorine","2005",9
"Lorine","2006",6
"Lorine","2009",7
"Lorine","2010",6
"Lorine","2013",5
"Lorine","2014",6
"Lorine","1995",10
"Lorine","1996",8
"Lorine","1997",11
"Lorine","1998",12
"Lorine","1999",8
"Lorine","2000",11
"Lorine","2001",14
"Lorna","2002",9
"Lorna","2003",6
"Lorna","2004",8
"Lorna","2005",7
"Lorna","2006",7
"Lorna","2007",6
"Lorna","2008",5
"Lorna","2010",8
"Lorna","2012",9
"Lorna","2015",5
"Lorna","1999",5
"Lorna","2000",6
"Lorraine","2002",5
"Lorraine","2008",5
"Lorraine","2011",5
"Lorraine","1995",16
"Lorraine","1996",12
"Lorraine","1997",9
"Lorraine","1998",11
"Lorraine","1999",7
"Lorraine","2000",5
"Lorraine","2001",6
"Lory","1995",7
"Lory","1996",6
"Lory","1998",6
"Lory","2000",5
"Lory","2001",8
"Lorène","1995",5
"Lorène","1996",7
"Lorène","2000",5
"Lorédana","2004",7
"Lorédana","2008",5
"Lorédana","2014",10
"Lorédana","2015",7
"Lorédana","2016",8
"Lorédana","1998",5
"Loréna","2008",6
"Loréna","2010",10
"Loréna","2011",9
"Lot","2004",5
"Lot","2005",5
"Lot","2008",9
"Lot","2010",10
"Lot","2011",8
"Lot","2012",6
"Lot","2013",6
"Lot","2014",10
"Lot","2015",7
"Lot","2016",8
"Lot","2017",7
"Lot","2018",11
"Lot","2019",12
"Lotta","2004",7
"Lotta","2005",6
"Lotta","2006",9
"Lotta","2007",7
"Lotta","2008",5
"Lotta","2010",13
"Lotta","2011",10
"Lotta","2012",16
"Lotta","2013",17
"Lotta","2014",14
"Lotta","2015",17
"Lotta","2016",16
"Lotta","2017",14
"Lotta","2018",9
"Lotta","2019",11
"Lotte","2002",314
"Lotte","2003",344
"Lotte","2004",328
"Lotte","2005",347
"Lotte","2006",383
"Lotte","2007",390
"Lotte","2008",342
"Lotte","2009",349
"Lotte","2010",360
"Lotte","2011",333
"Lotte","2012",276
"Lotte","2013",257
"Lotte","2014",232
"Lotte","2015",205
"Lotte","2016",190
"Lotte","2017",155
"Lotte","2018",149
"Lotte","2019",147
"Lotte","1995",232
"Lotte","1996",258
"Lotte","1997",297
"Lotte","1998",288
"Lotte","1999",267
"Lotte","2000",278
"Lotte","2001",288
"Lotus","2007",6
"Lou","2002",41
"Lou","2003",50
"Lou","2004",66
"Lou","2005",88
"Lou","2006",92
"Lou","2007",109
"Lou","2008",111
"Lou","2009",95
"Lou","2010",123
"Lou","2011",126
"Lou","2012",127
"Lou","2013",161
"Lou","2014",165
"Lou","2015",158
"Lou","2016",131
"Lou","2017",172
"Lou","2018",198
"Lou","2019",185
"Lou","1995",8
"Lou","1996",14
"Lou","1997",9
"Lou","1998",17
"Lou","1999",16
"Lou","2000",18
"Lou","2001",21
"Lou-Ann","2004",6
"Lou-Ann","2006",5
"Lou-Ann","2007",8
"Lou-Ann","2008",5
"Lou-Ann","2009",7
"Lou-Ann","2010",6
"Lou-Ann","2011",9
"Lou-Ann","2012",7
"Lou-Ann","2013",8
"Lou-Ann","2014",9
"Lou-Ann","2017",5
"Lou-Anne","2002",6
"Lou-Anne","2004",10
"Lou-Anne","2005",5
"Lou-Anne","2006",10
"Lou-Anne","2007",11
"Lou-Anne","2008",19
"Lou-Anne","2009",15
"Lou-Anne","2013",5
"Lou-Anne","2015",9
"Louana","2002",7
"Louana","2005",5
"Louana","2006",7
"Louana","2008",6
"Louana","2010",7
"Louana","2011",8
"Louana","2012",9
"Louana","2013",13
"Louana","2014",13
"Louana","2015",15
"Louana","2016",17
"Louana","2017",16
"Louana","2018",10
"Louana","2019",18
"Louana","1998",5
"Louana","1999",5
"Louana","2000",9
"Louana","2001",13
"Louane","2002",5
"Louane","2003",9
"Louane","2004",10
"Louane","2005",20
"Louane","2006",25
"Louane","2007",21
"Louane","2008",34
"Louane","2009",44
"Louane","2010",35
"Louane","2011",22
"Louane","2012",28
"Louane","2013",59
"Louane","2014",52
"Louane","2015",77
"Louane","2016",61
"Louane","2017",40
"Louane","2018",39
"Louane","2019",32
"Louane","2001",13
"Louanne","2002",7
"Louanne","2003",6
"Louanne","2004",6
"Louanne","2005",7
"Louanne","2006",8
"Louanne","2007",10
"Louanne","2008",12
"Louanne","2009",8
"Louanne","2010",6
"Louanne","2011",17
"Louanne","2012",10
"Louanne","2013",6
"Louanne","2014",16
"Louanne","2015",11
"Louanne","2016",7
"Louanne","2018",7
"Louanne","1999",10
"Louanne","2000",11
"Louanne","2001",9
"Loubna","2002",18
"Loubna","2003",17
"Loubna","2004",20
"Loubna","2005",25
"Loubna","2006",15
"Loubna","2007",19
"Loubna","2008",9
"Loubna","2009",11
"Loubna","2010",9
"Loubna","2011",11
"Loubna","2013",11
"Loubna","2014",6
"Loubna","2015",8
"Loubna","2016",6
"Loubna","1995",9
"Loubna","1996",21
"Loubna","1997",42
"Loubna","1998",20
"Loubna","1999",31
"Loubna","2000",18
"Loubna","2001",36
"Loucka","2004",9
"Loucka","2005",7
"Louisa","2002",12
"Louisa","2003",22
"Louisa","2004",28
"Louisa","2005",35
"Louisa","2006",28
"Louisa","2007",22
"Louisa","2008",34
"Louisa","2009",36
"Louisa","2010",35
"Louisa","2011",37
"Louisa","2012",45
"Louisa","2013",47
"Louisa","2014",36
"Louisa","2015",49
"Louisa","2016",63
"Louisa","2017",69
"Louisa","2018",70
"Louisa","2019",48
"Louisa","1995",10
"Louisa","1996",7
"Louisa","1997",17
"Louisa","1998",22
"Louisa","1999",22
"Louisa","2000",16
"Louisa","2001",23
"Louise","2002",371
"Louise","2003",393
"Louise","2004",349
"Louise","2005",440
"Louise","2006",471
"Louise","2007",493
"Louise","2008",518
"Louise","2009",574
"Louise","2010",602
"Louise","2011",548
"Louise","2012",570
"Louise","2013",544
"Louise","2014",584
"Louise","2015",596
"Louise","2016",565
"Louise","2017",595
"Louise","2018",545
"Louise","2019",515
"Louise","1995",312
"Louise","1996",322
"Louise","1997",357
"Louise","1998",403
"Louise","1999",410
"Louise","2000",447
"Louise","2001",378
"Louise-Marie","2002",9
"Louise-Marie","2003",7
"Louise-Marie","2004",6
"Louise-Marie","2005",8
"Louise-Marie","2008",7
"Louise-Marie","2009",9
"Louise-Marie","2010",11
"Louise-Marie","2012",9
"Louise-Marie","2013",6
"Louise-Marie","2014",5
"Louise-Marie","1995",7
"Louise-Marie","1997",5
"Louise-Marie","1998",6
"Louise-Marie","2000",8
"Louise-Marie","2001",7
"Louison","2004",5
"Louison","2006",7
"Louison","2008",6
"Louison","2010",6
"Louison","2011",8
"Louison","2012",10
"Louison","2013",12
"Louison","2014",6
"Louison","2016",12
"Louison","2017",17
"Louison","2018",12
"Louison","2019",13
"Louison","2000",6
"Louison","2001",7
"Louiza","2002",6
"Louiza","2004",7
"Louiza","2005",5
"Louiza","2006",5
"Louiza","2007",5
"Louiza","2009",9
"Louiza","2010",10
"Louiza","2011",10
"Louiza","2012",5
"Louiza","2013",11
"Louiza","2014",12
"Louiza","2015",7
"Louiza","2016",15
"Louiza","2017",9
"Louiza","2018",9
"Louiza","2019",10
"Louize","2006",7
"Louize","2008",8
"Louize","2009",7
"Louize","2011",5
"Louize","2012",6
"Louize","2013",5
"Louize","2014",7
"Louize","2015",9
"Louize","2016",5
"Louize","2017",6
"Louize","1999",5
"Loujaine","2018",5
"Louka","2002",17
"Louka","2003",15
"Louka","2004",14
"Louka","2005",8
"Louka","2006",17
"Louka","2007",13
"Louka","2008",8
"Louka","2009",8
"Louka","2012",7
"Louka","1999",7
"Louka","2000",10
"Louka","2001",8
"Loulou","2014",6
"Louna","2002",18
"Louna","2003",29
"Louna","2004",30
"Louna","2005",53
"Louna","2006",41
"Louna","2007",46
"Louna","2008",62
"Louna","2009",64
"Louna","2010",65
"Louna","2011",61
"Louna","2012",75
"Louna","2013",69
"Louna","2014",57
"Louna","2015",66
"Louna","2016",64
"Louna","2017",62
"Louna","2018",59
"Louna","2019",64
"Louna","1996",8
"Louna","1997",6
"Louna","1999",10
"Louna","2000",14
"Louna","2001",26
"Louve","2005",5
"Louve","2015",7
"Louve","2016",5
"Louve","2017",5
"Louve","2018",8
"Louve","2019",13
"Lovely","2003",6
"Lovely","2004",10
"Lovely","2005",15
"Lovely","2006",9
"Lovely","2007",9
"Lovely","2008",11
"Lovely","2009",8
"Lovely","2010",7
"Lovely","2011",11
"Lovely","2012",7
"Lovely","2013",5
"Lovely","2015",8
"Lovely","2016",7
"Lovely","2017",7
"Lovely","2019",5
"Lovely","1995",15
"Lovely","1996",9
"Lovely","1998",8
"Lovely","1999",7
"Lovely","2001",8
"Loélia","2010",5
"Loélia","2012",5
"Loélia","2015",7
"Loélia","2016",5
"Loélia","2017",5
"Loélia","2019",5
"Loïs","2002",5
"Loïs","2004",10
"Loïs","2005",5
"Loïs","2006",6
"Loïs","2007",11
"Loïs","2008",9
"Loïs","2009",7
"Loïs","2010",9
"Loïs","2011",7
"Loïs","2012",13
"Loïs","2013",17
"Loïs","2014",9
"Loïs","2015",11
"Loïs","2016",17
"Loïs","2017",13
"Loïs","2018",12
"Loïs","2019",17
"Loïs","1996",5
"Loïs","1997",5
"Loïs","1999",10
"Loïs","2000",8
"Loïs","2001",11
"Loïse","2002",8
"Loïse","2003",5
"Loïse","2004",6
"Loïse","2006",7
"Loïse","2007",9
"Loïse","2008",5
"Loïse","2010",5
"Loïse","2011",8
"Loïse","2015",5
"Loïse","2016",5
"Loïse","2017",8
"Loïse","2018",6
"Loïse","1997",5
"Loïse","1999",5
"Loïse","2000",9
"Loïse","2001",12
"Luana","2002",21
"Luana","2003",21
"Luana","2004",16
"Luana","2005",22
"Luana","2006",24
"Luana","2007",24
"Luana","2008",19
"Luana","2009",23
"Luana","2010",22
"Luana","2011",27
"Luana","2012",22
"Luana","2013",17
"Luana","2014",21
"Luana","2015",10
"Luana","2016",20
"Luana","2017",21
"Luana","2018",27
"Luana","2019",19
"Luana","1995",16
"Luana","1996",21
"Luana","1997",24
"Luana","1998",22
"Luana","1999",28
"Luana","2000",38
"Luana","2001",35
"Luane","2001",5
"Luca","2002",30
"Luca","2003",24
"Luca","2004",36
"Luca","2005",33
"Luca","2006",31
"Luca","2007",23
"Luca","2008",15
"Luca","2009",19
"Luca","2010",16
"Luca","2011",7
"Luca","2012",19
"Luca","2013",8
"Luca","2014",8
"Luca","2015",9
"Luca","2018",10
"Luca","2019",11
"Luca","1996",10
"Luca","1997",14
"Luca","1998",19
"Luca","1999",17
"Luca","2000",21
"Luca","2001",14
"Lucca","2002",5
"Lucca","2003",13
"Lucca","2004",18
"Lucca","2005",18
"Lucca","2006",17
"Lucca","2007",7
"Lucca","2008",7
"Lucca","2009",7
"Lucca","2011",5
"Lucca","2012",6
"Lucca","1999",5
"Lucca","2001",5
"Luce","2007",5
"Luce","2008",5
"Luce","2009",9
"Luce","2010",8
"Luce","2011",8
"Luce","2012",12
"Luce","2013",7
"Luce","2014",11
"Luce","2015",9
"Luce","2016",9
"Luce","2017",21
"Luce","2018",18
"Luce","2019",16
"Lucette","2019",6
"Lucia","2002",10
"Lucia","2003",8
"Lucia","2004",15
"Lucia","2005",15
"Lucia","2006",17
"Lucia","2007",24
"Lucia","2008",21
"Lucia","2009",26
"Lucia","2010",35
"Lucia","2011",26
"Lucia","2012",23
"Lucia","2013",23
"Lucia","2014",29
"Lucia","2015",39
"Lucia","2016",32
"Lucia","2017",26
"Lucia","2018",31
"Lucia","2019",22
"Lucia","1995",12
"Lucia","1996",8
"Lucia","1997",6
"Lucia","1998",6
"Lucia","1999",5
"Lucia","2000",5
"Lucia","2001",13
"Luciana","2009",5
"Luciana","2010",7
"Luciana","2014",5
"Luciana","2015",10
"Luciana","2016",6
"Luciana","2017",9
"Luciana","2018",6
"Lucie","2002",219
"Lucie","2003",206
"Lucie","2004",241
"Lucie","2005",423
"Lucie","2006",330
"Lucie","2007",278
"Lucie","2008",303
"Lucie","2009",281
"Lucie","2010",311
"Lucie","2011",311
"Lucie","2012",331
"Lucie","2013",376
"Lucie","2014",359
"Lucie","2015",389
"Lucie","2016",348
"Lucie","2017",350
"Lucie","2018",323
"Lucie","2019",343
"Lucie","1995",89
"Lucie","1996",106
"Lucie","1997",111
"Lucie","1998",161
"Lucie","1999",146
"Lucie","2000",202
"Lucie","2001",203
"Lucile","2002",13
"Lucile","2003",8
"Lucile","2004",18
"Lucile","2005",11
"Lucile","2006",19
"Lucile","2007",21
"Lucile","2008",19
"Lucile","2009",19
"Lucile","2010",14
"Lucile","2011",18
"Lucile","2012",21
"Lucile","2013",18
"Lucile","2014",23
"Lucile","2015",8
"Lucile","2016",18
"Lucile","2017",30
"Lucile","2018",35
"Lucile","2019",30
"Lucile","1995",8
"Lucile","1996",7
"Lucile","1997",10
"Lucile","1998",16
"Lucile","1999",5
"Lucile","2000",15
"Lucile","2001",9
"Lucille","2003",7
"Lucille","2005",9
"Lucille","2006",8
"Lucille","2007",5
"Lucille","2008",9
"Lucille","2010",9
"Lucille","2011",9
"Lucille","2012",5
"Lucille","2013",7
"Lucille","2014",11
"Lucille","2015",12
"Lucille","2016",5
"Lucille","2017",14
"Lucille","2018",19
"Lucille","2019",19
"Lucille","1995",7
"Lucille","1996",6
"Lucille","1998",6
"Lucille","1999",6
"Lucille","2001",6
"Lucinda","1995",10
"Lucy","2002",21
"Lucy","2003",21
"Lucy","2004",21
"Lucy","2005",18
"Lucy","2006",26
"Lucy","2007",27
"Lucy","2008",40
"Lucy","2009",29
"Lucy","2010",36
"Lucy","2011",53
"Lucy","2012",54
"Lucy","2013",44
"Lucy","2014",49
"Lucy","2015",87
"Lucy","2016",60
"Lucy","2017",76
"Lucy","2018",74
"Lucy","2019",76
"Lucy","1995",11
"Lucy","1996",9
"Lucy","1997",9
"Lucy","1998",12
"Lucy","1999",15
"Lucy","2000",22
"Lucy","2001",10
"Lucía","2007",5
"Lucía","2009",5
"Lucía","2010",7
"Lucía","2011",9
"Lucía","2012",7
"Lucía","2013",6
"Lucía","2014",12
"Lucía","2015",5
"Lucía","2016",8
"Lucía","2017",7
"Lucía","2018",13
"Lucía","2019",10
"Ludivine","2002",24
"Ludivine","2003",26
"Ludivine","2004",26
"Ludivine","2005",21
"Ludivine","2006",15
"Ludivine","2007",16
"Ludivine","2008",13
"Ludivine","2009",10
"Ludivine","2010",12
"Ludivine","2011",6
"Ludivine","2012",10
"Ludivine","2013",9
"Ludivine","2014",9
"Ludivine","2015",5
"Ludivine","1995",49
"Ludivine","1996",57
"Ludivine","1997",36
"Ludivine","1998",38
"Ludivine","1999",42
"Ludivine","2000",30
"Ludivine","2001",32
"Luisa","2002",6
"Luisa","2003",10
"Luisa","2004",9
"Luisa","2005",11
"Luisa","2006",11
"Luisa","2007",13
"Luisa","2008",17
"Luisa","2009",15
"Luisa","2010",14
"Luisa","2011",15
"Luisa","2012",8
"Luisa","2013",19
"Luisa","2014",11
"Luisa","2015",20
"Luisa","2016",18
"Luisa","2017",18
"Luisa","2018",24
"Luisa","2019",15
"Luisa","1995",7
"Luisa","1997",5
"Luisa","1998",7
"Luisa","1999",15
"Luisa","2000",8
"Luisa","2001",5
"Luiza","2008",5
"Luiza","2010",7
"Luiza","2014",5
"Luiza","2015",15
"Luiza","2016",7
"Luiza","2017",6
"Luiza","2018",8
"Lujain","2019",5
"Luka","2002",35
"Luka","2003",61
"Luka","2004",43
"Luka","2005",47
"Luka","2006",33
"Luka","2007",24
"Luka","2008",13
"Luka","2009",21
"Luka","2010",19
"Luka","2011",13
"Luka","2013",8
"Luka","2014",5
"Luka","2015",6
"Luka","2016",7
"Luka","2018",16
"Luka","2019",14
"Luka","1995",5
"Luka","1996",10
"Luka","1997",17
"Luka","1998",9
"Luka","1999",22
"Luka","2000",27
"Luka","2001",27
"Lula","2004",5
"Lula","2005",6
"Lula","2006",5
"Lula","2007",5
"Lula","2015",6
"Lumen","2014",6
"Luna","2002",319
"Luna","2003",410
"Luna","2004",378
"Luna","2005",432
"Luna","2006",399
"Luna","2007",343
"Luna","2008",351
"Luna","2009",302
"Luna","2010",256
"Luna","2011",264
"Luna","2012",233
"Luna","2013",184
"Luna","2014",188
"Luna","2015",170
"Luna","2016",196
"Luna","2017",175
"Luna","2018",189
"Luna","2019",197
"Luna","1995",38
"Luna","1996",70
"Luna","1997",94
"Luna","1998",132
"Luna","1999",187
"Luna","2000",221
"Luna","2001",289
"Lune","2002",10
"Lune","2003",22
"Lune","2004",23
"Lune","2005",21
"Lune","2006",26
"Lune","2007",20
"Lune","2008",19
"Lune","2009",15
"Lune","2010",23
"Lune","2011",14
"Lune","2012",13
"Lune","2013",10
"Lune","2014",21
"Lune","2015",19
"Lune","2016",11
"Lune","2017",11
"Lune","2018",15
"Lune","2019",13
"Lune","1999",6
"Lune","2000",17
"Lune","2001",11
"Lupe","2010",8
"Lus","2018",6
"Luus","2014",6
"Luus","2015",5
"Luus","2019",5
"Lux","2007",7
"Lux","2012",5
"Lux","2013",7
"Lux","2016",5
"Lux","2018",5
"Luz","2007",7
"Luz","2008",6
"Luz","2009",9
"Luz","2010",11
"Luz","2011",7
"Luz","2012",10
"Luz","2013",15
"Luz","2014",7
"Luz","2015",11
"Luz","2016",12
"Luz","2017",13
"Luz","2018",17
"Luz","2019",10
"Lya","2005",8
"Lya","2006",7
"Lya","2008",8
"Lya","2009",15
"Lya","2010",14
"Lya","2011",18
"Lya","2012",24
"Lya","2013",36
"Lya","2014",40
"Lya","2015",34
"Lya","2016",52
"Lya","2017",48
"Lya","2018",52
"Lya","2019",45
"Lya","2001",5
"Lyah","2014",15
"Lyah","2015",9
"Lyah","2016",9
"Lyah","2017",15
"Lyah","2018",8
"Lyah","2019",13
"Lyana","2004",7
"Lyana","2005",6
"Lyana","2006",10
"Lyana","2007",21
"Lyana","2008",35
"Lyana","2009",26
"Lyana","2010",31
"Lyana","2011",38
"Lyana","2012",30
"Lyana","2013",44
"Lyana","2014",32
"Lyana","2015",31
"Lyana","2016",45
"Lyana","2017",50
"Lyana","2018",55
"Lyana","2019",65
"Lyanna","2015",9
"Lyanna","2016",9
"Lyanna","2017",20
"Lyanna","2018",15
"Lyanna","2019",17
"Lycia","2006",5
"Lycia","2011",5
"Lydia","2002",10
"Lydia","2003",14
"Lydia","2004",14
"Lydia","2005",12
"Lydia","2006",9
"Lydia","2007",12
"Lydia","2008",15
"Lydia","2009",19
"Lydia","2010",11
"Lydia","2011",13
"Lydia","2012",16
"Lydia","2013",19
"Lydia","2014",9
"Lydia","2015",12
"Lydia","2016",12
"Lydia","2017",22
"Lydia","2018",17
"Lydia","2019",20
"Lydia","1995",17
"Lydia","1996",12
"Lydia","1997",22
"Lydia","1998",14
"Lydia","1999",10
"Lydia","2000",9
"Lydia","2001",17
"Lydie","2002",10
"Lydie","2003",7
"Lydie","2004",13
"Lydie","2005",13
"Lydie","2006",12
"Lydie","2007",11
"Lydie","2008",6
"Lydie","2009",6
"Lydie","2010",14
"Lydie","2011",10
"Lydie","2012",13
"Lydie","2014",7
"Lydie","2015",8
"Lydie","2016",5
"Lydie","1995",24
"Lydie","1996",18
"Lydie","1997",19
"Lydie","1998",10
"Lydie","1999",18
"Lydie","2000",13
"Lydie","2001",13
"Lyla","2006",6
"Lyla","2010",7
"Lyla","2011",9
"Lyla","2012",6
"Lyla","2013",7
"Lyla","2014",12
"Lyla","2015",10
"Lyla","2016",9
"Lyla","2017",5
"Lyla","2018",11
"Lyla","2019",6
"Lylia","2006",5
"Lylia","2009",5
"Lylia","2012",5
"Lylia","2013",6
"Lylia","2014",6
"Lylia","2016",16
"Lylia","2017",5
"Lylia","2018",10
"Lylia","2019",7
"Lyloo","2010",7
"Lyloo","2011",5
"Lyloo","2012",8
"Lyloo","2013",5
"Lylou","2003",6
"Lylou","2005",7
"Lylou","2006",14
"Lylou","2007",13
"Lylou","2008",18
"Lylou","2009",27
"Lylou","2010",23
