"Voornaam","Jaar","Aantal"
"Elie","2000",16
"Elie","2001",19
"Eliel","2007",5
"Elijah","2002",13
"Elijah","2003",9
"Elijah","2004",5
"Elijah","2005",12
"Elijah","2006",20
"Elijah","2007",16
"Elijah","2008",10
"Elijah","2009",18
"Elijah","2010",21
"Elijah","2011",15
"Elijah","2012",17
"Elijah","2013",29
"Elijah","2014",21
"Elijah","2015",25
"Elijah","2016",33
"Elijah","2017",42
"Elijah","2018",49
"Elijah","2019",42
"Elijah","1999",5
"Elikya","2011",6
"Elio","2006",6
"Elio","2008",5
"Elio","2010",6
"Elio","2011",7
"Elio","2012",6
"Elio","2013",5
"Elio","2014",6
"Elio","2015",9
"Elio","2016",7
"Elio","2017",12
"Elio","2018",7
"Elio","2019",14
"Elio","2000",6
"Elion","2007",5
"Elion","2013",6
"Elion","2014",6
"Elion","2015",7
"Elion","2016",5
"Elion","2017",5
"Elion","2019",10
"Elior","2015",9
"Eliot","2002",25
"Eliot","2003",30
"Eliot","2004",17
"Eliot","2005",39
"Eliot","2006",36
"Eliot","2007",39
"Eliot","2008",42
"Eliot","2009",35
"Eliot","2010",32
"Eliot","2011",35
"Eliot","2012",36
"Eliot","2013",36
"Eliot","2014",34
"Eliot","2015",37
"Eliot","2016",39
"Eliot","2017",49
"Eliot","2018",50
"Eliot","2019",36
"Eliot","1996",5
"Eliot","1997",10
"Eliot","1998",11
"Eliot","1999",9
"Eliot","2000",19
"Eliot","2001",20
"Elioth","2009",7
"Elioth","2011",5
"Elioth","2014",6
"Elioth","2015",6
"Elioth","2019",6
"Eliott","2002",23
"Eliott","2003",40
"Eliott","2004",41
"Eliott","2005",56
"Eliott","2006",56
"Eliott","2007",53
"Eliott","2008",62
"Eliott","2009",75
"Eliott","2010",65
"Eliott","2011",86
"Eliott","2012",84
"Eliott","2013",81
"Eliott","2014",100
"Eliott","2015",71
"Eliott","2016",85
"Eliott","2017",104
"Eliott","2018",123
"Eliott","2019",101
"Eliott","1996",11
"Eliott","1997",17
"Eliott","1998",18
"Eliott","1999",22
"Eliott","2000",19
"Eliott","2001",27
"Elisei","2009",6
"Elisei","2012",6
"Elisei","2015",6
"Elisei","2017",6
"Elisei","2018",9
"Elisei","2019",5
"Eliseo","2019",6
"Eliyah","2019",8
"Elizio","2017",8
"Elizio","2019",6
"Elliot","2002",13
"Elliot","2003",24
"Elliot","2004",19
"Elliot","2005",30
"Elliot","2006",39
"Elliot","2007",29
"Elliot","2008",35
"Elliot","2009",36
"Elliot","2010",46
"Elliot","2011",47
"Elliot","2012",40
"Elliot","2013",48
"Elliot","2014",60
"Elliot","2015",44
"Elliot","2016",50
"Elliot","2017",65
"Elliot","2018",72
"Elliot","2019",51
"Elliot","1995",14
"Elliot","1996",17
"Elliot","1997",14
"Elliot","1998",15
"Elliot","1999",18
"Elliot","2000",19
"Elliot","2001",18
"Elliott","2002",12
"Elliott","2003",8
"Elliott","2004",9
"Elliott","2005",13
"Elliott","2006",8
"Elliott","2007",12
"Elliott","2008",17
"Elliott","2009",17
"Elliott","2010",16
"Elliott","2011",7
"Elliott","2012",14
"Elliott","2013",17
"Elliott","2014",17
"Elliott","2015",19
"Elliott","2016",19
"Elliott","2017",19
"Elliott","2018",21
"Elliott","2019",28
"Elliott","1995",11
"Elliott","1996",7
"Elliott","1997",10
